"Trial","Age.Group","Control","Screen","Incidence","Prevalence"
"Historical",50,23.9380876367308,21.0450206993907,201.228791597275,0.99639
"Historical",55,62.8532178697761,55.5299294847983,225.68945247357,1.99746195860696
"Historical",60,95.785057412285,85.7346454288042,259.170896943368,2.96781939039433
"Historical",65,123.193904135031,110.145660045269,279.784171212656,3.8737117349941
"Historical",70,146.537216116956,131.903149072937,300.938263602469,4.75529378990542
"Historical",75,167.428774848637,151.261047644022,318.986597008159,5.60190045049331
"Historical",80,185.650513072793,168.427289370579,332.739327215174,6.39483506288065
"Historical",85,189.459824475651,173.851162000966,161.020379820583,6.38248686630431
"Historical",90,137.87123045649,129.132054002996,0,5.55043708061145
"Historical",95,100.334964939833,97.3628582302436,0,4.91810890757904
"Historical",100,77.8394396802371,76.2912401491143,0,4.46845997206996
"Historical",105,56.6573922478771,59.0869670097973,0,4.08593392220152
"Historical",110,51.7441484332138,48.7766039752268,0,3.71820439060384
"Historical",115,50.8818706208673,50.8818706208673,0,3.47876331185155
"Historical",120,NA,NA,NA,NA
"Historical",125,NA,NA,NA,NA
"Contemp1999",50,17.9218554803625,15.7444176342448,NA,NA
"Contemp1999",55,49.2408171732898,43.6288274457098,NA,NA
"Contemp1999",60,77.8083767866113,69.4615974015245,NA,NA
"Contemp1999",65,103.302769485285,92.003906862577,NA,NA
"Contemp1999",70,125.882539551561,113.146957422246,NA,NA
"Contemp1999",75,145.410609846322,130.88704230341,NA,NA
"Contemp1999",80,164.633604800612,148.503885003139,NA,NA
"Contemp1999",85,172.656945408736,156.915228230781,NA,NA
"Contemp1999",90,134.33841747589,124.217856847225,NA,NA
"Contemp1999",95,106.067092590957,99.5779976212337,NA,NA
"Contemp1999",100,81.1958947860034,77.0305389195475,NA,NA
"Contemp1999",105,64.2361435631806,63.5022689879522,NA,NA
"Contemp1999",110,48.0196255876497,42.358586554733,NA,NA
"Contemp1999",115,113.193962897112,113.193962897112,NA,NA
"Contemp1999",120,NA,NA,NA,NA
"Contemp1999",125,NA,NA,NA,NA
"Perfect",50,14.9889978378556,13.1046263619185,NA,NA
"Perfect",55,42.0297276885494,36.9657553151589,NA,NA
"Perfect",60,66.9800044310624,59.2495747733914,NA,NA
"Perfect",65,90.7790491405519,80.3865746243646,NA,NA
"Perfect",70,111.492361661091,98.9522626097873,NA,NA
"Perfect",75,130.682718674001,116.370303659544,NA,NA
"Perfect",80,147.801591506673,131.741179795291,NA,NA
"Perfect",85,156.683641636272,140.508362420233,NA,NA
"Perfect",90,126.743195779511,115.547135050795,NA,NA
"Perfect",95,102.035002356655,93.3057549887913,NA,NA
"Perfect",100,78.4519931359163,73.739206462636,NA,NA
"Perfect",105,63.6262180023257,61.7315898044965,NA,NA
"Perfect",110,69.617882153478,72.8506848351973,NA,NA
"Perfect",115,62.9005876784022,62.9005876784022,NA,NA
"Perfect",120,NA,NA,NA,NA
"Perfect",125,NA,NA,NA,NA
