"Trial","Age.Group","Control","Screen","Incidence","Prevalence"
"e1a1",50,7.56724541963149,5.48341818892132,NA,NA
"e1a1",55,22.5039176322768,16.4195819297649,NA,NA
"e1a1",60,38.5653950156795,28.7564740726867,NA,NA
"e1a1",65,54.4646106123784,40.2965317312994,NA,NA
"e1a1",70,70.2270661182864,52.3123148427597,NA,NA
"e1a1",75,86.5076436068435,64.9301104554574,NA,NA
"e1a1",80,101.612640708685,76.8182192230829,NA,NA
"e1a1",85,113.22080124607,86.0825788360987,NA,NA
"e1a1",90,103.6387491062,79.8958870134481,NA,NA
"e1a1",95,92.6373563493808,72.8864447840769,NA,NA
"e1a1",100,84.4568711043486,70.9095592174298,NA,NA
"e1a1",105,78.4976279428701,72.6748708405139,NA,NA
"e1a1",110,77.5405878939232,55.7884323054154,NA,NA
"e1a1",115,0,0,NA,NA
"e1a1",120,NA,NA,NA,NA
"e1a1",125,NA,NA,NA,NA
"e1a2",50,13.4601103188003,9.0756909862613,NA,NA
"e1a2",55,37.8257716415805,25.6277889464022,NA,NA
"e1a2",60,62.0343780859102,42.6009113411723,NA,NA
"e1a2",65,83.1141331444962,57.4331780989153,NA,NA
"e1a2",70,105.086660579358,73.1228235043837,NA,NA
"e1a2",75,123.430119923706,87.1081845724125,NA,NA
"e1a2",80,140.326215857626,100.152890198477,NA,NA
"e1a2",85,149.039254124708,107.407146446763,NA,NA
"e1a2",90,126.67644528668,94.1640042782716,NA,NA
"e1a2",95,101.235171270557,78.1811938189287,NA,NA
"e1a2",100,84.9980942339408,68.3870167006564,NA,NA
"e1a2",105,62.8860445801129,58.9906546614424,NA,NA
"e1a2",110,47.4444976631256,52.6663546138685,NA,NA
"e1a2",115,0,0,NA,NA
"e1a2",120,NA,NA,NA,NA
"e1a2",125,NA,NA,NA,NA
"e1a3",50,18.7642402193307,12.3229786169833,NA,NA
"e1a3",55,50.5850229536549,33.1322308990213,NA,NA
"e1a3",60,78.9119127469294,52.8041016642384,NA,NA
"e1a3",65,103.517957488051,69.6398645998591,NA,NA
"e1a3",70,124.377010344999,84.7925322370416,NA,NA
"e1a3",75,143.447560589245,98.6207201921077,NA,NA
"e1a3",80,160.600718316434,112.458447698375,NA,NA
"e1a3",85,164.744373477929,116.536207326734,NA,NA
"e1a3",90,124.440688575316,92.3269799296119,NA,NA
"e1a3",95,89.0317718298606,70.223923179303,NA,NA
"e1a3",100,72.2870278517795,59.0480783762524,NA,NA
"e1a3",105,59.3213551786593,58.7116770301276,NA,NA
"e1a3",110,34.9828859349083,43.4401719944973,NA,NA
"e1a3",115,63.5475689240516,63.5475689240516,NA,NA
"e1a3",120,NA,NA,NA,NA
"e1a3",125,NA,NA,NA,NA
"e1a4",50,23.5664245533196,15.1728380603494,NA,NA
"e1a4",55,61.1032209223662,39.3433395769808,NA,NA
"e1a4",60,91.8420852023722,60.5672366051372,NA,NA
"e1a4",65,116.600314274105,77.691672923544,NA,NA
"e1a4",70,136.419302823288,91.726917861815,NA,NA
"e1a4",75,154.752447058278,105.278789673568,NA,NA
"e1a4",80,170.090764780826,117.904253451796,NA,NA
"e1a4",85,170.366434156404,119.715923216744,NA,NA
"e1a4",90,118.027265116696,88.6991302115927,NA,NA
"e1a4",95,78.8080962264904,63.4212464006352,NA,NA
"e1a4",100,58.2409478262132,52.3729744649041,NA,NA
"e1a4",105,38.7661538677235,45.3219208129045,NA,NA
"e1a4",110,35.296761478412,43.279242697119,NA,NA
"e1a4",115,0,0,NA,NA
"e1a4",120,NA,NA,NA,NA
"e1a4",125,NA,NA,NA,NA
"e2a1",50,8.78285732889442,7.23201821900833,NA,NA
"e2a1",55,26.1355827067753,21.5018796393416,NA,NA
"e2a1",60,44.6863411216441,37.3547076003973,NA,NA
"e2a1",65,63.4742482088609,52.7672551164981,NA,NA
"e2a1",70,82.3520568982947,69.4624862454338,NA,NA
"e2a1",75,101.500901074867,85.9332651540142,NA,NA
"e2a1",80,119.490695848141,101.533198512983,NA,NA
"e2a1",85,133.243554194007,113.779059033864,NA,NA
"e2a1",90,122.266893787222,106.1151062761,NA,NA
"e2a1",95,109.901151425934,96.1204431635836,NA,NA
"e2a1",100,98.6844901665504,93.6360274783443,NA,NA
"e2a1",105,91.6513232140002,85.5429516561708,NA,NA
"e2a1",110,99.228343670936,69.2096164243892,NA,NA
"e2a1",115,0,0,NA,NA
"e2a1",120,NA,NA,NA,NA
"e2a1",125,NA,NA,NA,NA
"e2a2",50,14.6759678793199,10.824503721367,NA,NA
"e2a2",55,41.4619039550323,30.7138557723146,NA,NA
"e2a2",60,68.1743524769224,51.2150223750283,NA,NA
"e2a2",65,92.1720935982192,69.944112161141,NA,NA
"e2a2",70,117.311907010797,90.3569447507801,NA,NA
"e2a2",75,138.591396409497,108.251939278602,NA,NA
"e2a2",80,158.460281971896,125.080765163571,NA,NA
"e2a2",85,169.399764060487,135.383118624368,NA,NA
"e2a2",90,145.630011554784,120.659066670183,NA,NA
"e2a2",95,118.75928173928,101.631250675209,NA,NA
"e2a2",100,99.4189140089193,91.2678596006949,NA,NA
"e2a2",105,76.0775629736635,71.7891079755704,NA,NA
"e2a2",110,68.8453670263439,66.0577585769161,NA,NA
"e2a2",115,0,0,NA,NA
"e2a2",120,NA,NA,NA,NA
"e2a2",125,NA,NA,NA,NA
"e2a3",50,19.9803225556103,14.0719862058604,NA,NA
"e2a3",55,54.224979778148,38.2214910831554,NA,NA
"e2a3",60,85.0665477431972,61.430575927936,NA,NA
"e2a3",65,112.611739119622,82.1804686920271,NA,NA
"e2a3",70,136.667309385839,102.081403489212,NA,NA
"e2a3",75,158.712768392014,119.85018481217,NA,NA
"e2a3",80,178.886731074903,137.512522625328,NA,NA
"e2a3",85,185.290266370707,144.663725606647,NA,NA
"e2a3",90,143.508359369025,118.9142542959,NA,NA
"e2a3",95,106.601074859694,93.7017311653712,NA,NA
"e2a3",100,86.7017733013517,81.9129279876095,NA,NA
"e2a3",105,72.5105747508972,71.5111005760811,NA,NA
"e2a3",110,56.4415335643287,56.6801201074187,NA,NA
"e2a3",115,63.5475689240516,63.5475689240516,NA,NA
"e2a3",120,NA,NA,NA,NA
"e2a3",125,NA,NA,NA,NA
"e2a4",50,24.7827131892186,16.9220206507426,NA,NA
"e2a4",55,64.7464385928521,44.4353126175213,NA,NA
"e2a4",60,98.0084143674018,69.2035299768037,NA,NA
"e2a4",65,125.719904766246,90.2539006798911,NA,NA
"e2a4",70,148.754347944592,109.052927583707,NA,NA
"e2a4",75,170.08533466086,126.564200949516,NA,NA
"e2a4",80,188.467766635565,143.032151158525,NA,NA
"e2a4",85,191.014699565778,147.925860145568,NA,NA
"e2a4",90,137.139129611936,115.323652060629,NA,NA
"e2a4",95,96.3769203981351,86.8906646523867,NA,NA
"e2a4",100,72.6066184443499,75.2148173557767,NA,NA
"e2a4",105,51.8427965084571,57.9955774655313,NA,NA
